1.07974,-0.462289,-1.00589,-0.596169,-1.22676,CountingSort
-1.56406,1.08622,-1.00518,0.334717,-1.07699,QuickSort
1.47068,-0.465016,1.06936,-0.401994,1.18412,CountingSort
1.12769,1.08676,1.07788,-0.350491,1.1618,InsertionSort
1.09401,-1.88533,1.07891,-0.344811,1.15951,QuickSort
-0.282248,-0.214684,0.280074,0.0788739,0.149893,RadixSort
1.51744,0.694189,1.06529,-0.408236,1.18655,QuickSort
1.36517,1.08662,-1.00573,-0.54263,-0.916564,QuickSort
-1.30451,-0.209427,-1.00524,1.21743,-0.978924,QuickSort
-1.24198,1.08645,-1.0054,0.632525,-1.02005,QuickSort
-0.00155913,0.693772,1.10777,-0.0551573,1.06462,QuickSort
0.168731,1.08654,-1.00564,-0.175184,-0.965751,QuickSort
0.157309,1.0866,-1.0056,-0.311672,-0.90854,QuickSort
0.0920409,1.08676,1.10618,-0.0918386,1.0748,InsertionSort
1.08745,1.08665,-1.00565,-0.418689,-0.842179,QuickSort
1.31815,0.0385821,0.261225,-0.380415,0.234097,CountingSort
-0.0909687,-0.462308,-1.00586,-0.656624,-1.22676,CountingSort
1.53542,1.08676,1.06993,-0.410595,1.18837,InsertionSort
1.11148,-0.361533,-1.00589,-0.858679,-1.22676,CountingSort
-0.00689923,1.08658,-1.0057,-0.0745509,-0.97892,QuickSort
0.861052,-0.0757979,-1.00583,-0.506596,-1.0704,CountingSort
0.632837,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
-1.55627,-1.80238,1.15631,2.87964,0.727303,QuickSort
-0.649973,1.08667,-1.00558,0.0596302,-0.97892,QuickSort
1.35434,-1.6662,1.07184,-0.385712,1.17677,RadixSort
0.289476,1.08676,1.10427,-0.159334,1.09497,InsertionSort
0.163279,-0.468237,1.10712,-0.117586,1.08256,RadixSort
-0.745464,-0.462262,-1.00581,-0.378573,-1.22676,QuickSort
1.53683,1.08676,-1.0059,-0.82939,-1.22676,InsertionSort
-0.550032,-0.464026,1.12406,0.255655,0.99411,RadixSort
1.27717,-0.211113,0.263355,-0.37427,0.23399,CountingSort
-0.304721,-1.72583,1.11892,0.0916378,1.02892,RadixSort
-1.01655,1.08617,-1.00511,0.245552,-0.916908,QuickSort
0.345288,-0.46349,-0.937341,-0.868584,0.326246,CountingSort
0.105651,-0.466699,1.10547,-0.0968724,1.07616,RadixSort
-1.46219,0.858343,1.15368,2.20835,0.771413,QuickSort
-1.56191,1.08568,-1.00462,2.63637,-0.944144,QuickSort
0.834055,-1.68497,1.08676,-0.296419,1.14076,CountingSort
-0.104096,0.857551,1.11274,-0.0108228,1.05341,QuickSort
0.201253,0.893511,1.10401,-0.130636,1.08604,QuickSort
-1.13525,-0.462308,-1.00575,0.510039,-1.22676,QuickSort
0.711158,0.893114,1.09017,-0.270312,1.13124,QuickSort
1.22236,-0.46229,-1.00589,-0.766814,-1.22676,CountingSort
-1.04547,-1.97126,1.13919,0.847354,0.901003,QuickSort
-1.32817,-1.76283,1.14888,1.58319,0.821941,QuickSort
-0.160575,0.0357708,0.279082,0.0156772,0.158431,CountingSort
-0.132799,1.08676,-1.0059,-0.869961,-1.38313,InsertionSort
-0.0649357,-0.215841,0.276863,-0.0283068,0.164874,RadixSort
0.694804,-0.462329,-1.00588,-0.856604,-1.22676,CountingSort
0.801235,-0.464388,-0.897236,-0.867778,0.46848,CountingSort
-0.529302,1.08636,-1.00545,-0.012175,-0.903575,QuickSort
0.306312,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
-0.153307,-1.71715,1.11457,0.0122486,1.04772,QuickSort
1.12275,-0.46277,1.07955,-0.349655,1.16169,CountingSort
0.190759,-0.459539,-0.986707,-0.869575,0.0267625,CountingSort
-1.34356,1.08604,-1.00457,1.05153,-0.869189,QuickSort
-1.07607,-1.97546,1.14214,0.904809,0.893976,QuickSort
-0.415713,1.08661,-1.00564,0.084185,-1.02656,QuickSort
1.20375,-1.67367,1.07812,-0.362856,1.16728,CountingSort
0.967854,1.08676,1.08239,-0.322383,1.15061,InsertionSort
0.492734,-0.462308,-1.00588,-0.774734,-1.22676,CountingSort
0.968596,1.08676,1.08299,-0.322542,1.15072,InsertionSort
0.567272,1.08658,-1.00572,-0.629353,-0.989169,CountingSort
1.64987,-0.45986,-0.982813,-0.869497,0.183651,CountingSort
-0.768048,1.08676,-1.00588,-0.869961,-1.38313,InsertionSort
-1.54147,1.08599,-1.00468,1.53164,-0.944144,QuickSort
-1.53706,-0.461161,-0.482648,-0.859319,0.392074,CountingSort
-0.674448,-1.73923,1.13113,0.362285,0.97473,RadixSort
-1.24487,-0.370604,-1.00573,0.486636,-1.22676,RadixSort
0.572575,-0.364598,-1.00588,-0.52354,-1.22676,QuickSort
-0.491253,0.914178,-1.00546,-0.0201411,-0.887449,QuickSort
-0.859164,1.08635,-1.00537,0.207708,-1.01677,QuickSort
0.0707176,-0.462308,-1.00586,-0.796712,-1.22676,CountingSort
-1.39136,-1.98749,1.15058,1.84322,0.799468,QuickSort
-1.65584,-0.222473,0.30341,4.00372,-0.0606927,RadixSort
0.889013,-0.462068,1.08449,-0.307387,1.1448,CountingSort
-0.78125,-0.46507,1.13547,0.471372,0.956212,RadixSort
0.047503,-0.455365,1.10932,-0.0747719,1.0704,CountingSort
0.822485,-1.89645,1.08672,-0.294085,1.13984,QuickSort
-1.6917,-1.61523,1.15808,4.594,0.642602,RadixSort
-0.750916,1.08676,1.1313,0.438379,0.961225,InsertionSort
-0.231999,1.08676,1.11808,0.05177,1.03833,InsertionSort
1.18276,0.692647,1.0761,-0.359502,1.16551,QuickSort
-0.752325,-0.463331,-0.785791,-0.865541,0.437759,CountingSort
